school_id,landsat_prob_fail,static_prob_fail,intervention,region,province
105730,2.088641166687012,58.75944519042969,0,1,7
105455,1.882346749305725,28.82682609558105,0,1,7
136429,49.4693832397461,51.12012481689453,1,0,6
105649,5.923001289367676,23.59693717956543,0,1,7
109051,85.43818664550781,37.89692687988281,0,2,9
107830,29.899511337280273,2.946335554122925,1,2,2
104745,8.147934913635254,34.48624420166016,0,1,3
105067,2.150296926498413,48.302696228027344,0,1,3
107404,2.2707290649414062,21.410436630249023,0,2,2
108901,80.35869598388672,67.07915496826172,0,2,9
107723,8.382781028747559,35.879722595214844,0,2,2
106816,24.845495223999023,15.570792198181152,0,1,12
106760,1.554922342300415,2.615436792373657,0,1,11
105104,8.925292015075684,27.47136878967285,0,1,3
106506,3.735511779785156,20.158924102783203,0,1,11
107726,12.211849212646484,20.489797592163086,0,2,2
106900,22.361698150634766,8.481002807617188,0,1,12
107772,56.34677505493164,22.110492706298828,0,2,2
105161,25.99713897705078,41.38845825195313,0,1,3
106649,2.8349504470825195,43.01560592651367,0,1,11
108094,64.52786254882811,55.98904037475586,0,2,4
106677,5.107357978820801,3.6479666233062735,0,1,11
108015,22.58991622924805,8.247432708740233,0,2,4
108157,47.72962188720703,14.171422958374025,0,2,4
106464,0.6417211890220642,13.269248962402346,0,1,11
104986,50.64203262329102,33.503780364990234,0,1,3
136618,65.39082336425781,55.35261154174805,0,0,6
105678,2.6246840953826904,33.915111541748054,0,1,7
158507,8.76677131652832,50.232322692871094,0,1,3
106959,13.17481517791748,35.80072021484375,0,1,12
106924,4.083659648895264,13.314467430114744,0,1,12
106830,11.268255233764648,8.768041610717772,0,1,12
105077,1.6343278884887695,14.435054779052734,0,1,3
105447,2.29065465927124,5.184750556945801,0,1,7
109676,34.00251007080078,31.172571182250977,0,2,2
136740,63.65671157836914,67.42146301269531,0,0,6
107295,9.258819580078123,45.97561264038086,0,2,2
107722,23.14955139160156,31.00980567932129,0,2,2
105466,5.419144630432129,32.02118682861328,0,1,7
106205,10.338629722595217,6.6681437492370605,0,1,8
104580,7.814291954040527,33.293594360351555,0,1,1
104742,2.458087205886841,34.81009292602539,0,1,3
107087,2.563431024551392,15.352652549743652,0,1,7
107417,9.568138122558594,44.34640884399414,0,2,2
105999,4.507977485656738,17.708341598510742,0,1,8
136554,71.59811401367188,43.21000671386719,0,0,6
107559,60.3320426940918,65.29471588134766,1,2,2
107397,52.29448699951172,13.343189239501953,0,2,2
105186,0.9339962005615234,8.000092506408691,0,1,7
109554,27.638710021972656,25.161495208740234,0,2,2
105477,1.6999009847640991,2.211782693862915,0,1,7
106779,7.660449981689452,16.610736846923828,0,1,11
108890,37.30331039428711,27.378765106201172,0,2,9
106222,16.363576889038086,32.662731170654304,0,1,8
106460,1.8953304290771484,9.86834716796875,0,1,11
136635,62.08955001831055,64.52320861816406,0,0,6
108034,24.12968826293945,28.912857055664066,0,2,4
106499,5.721416473388673,13.95374870300293,0,1,11
107883,77.96936798095703,37.79165267944336,0,2,4
106231,29.26083755493164,11.705760955810547,0,1,8
104564,33.30902862548828,22.15543937683105,0,1,1
104654,18.61655616760254,50.404762268066406,0,1,1
105220,1.7352858781814575,38.85988235473633,0,1,7
106085,30.167245864868164,39.1577377319336,0,1,8
105820,2.1923515796661377,4.454033851623535,0,1,7
104655,15.150372505187988,55.55502700805664,0,1,1
107349,53.26380920410156,45.95653915405274,0,2,2
136439,40.34576034545898,67.25360107421875,0,0,6
106217,7.842878341674805,44.2883415222168,0,1,8
106096,8.862939834594727,14.550227165222168,1,1,8
104700,4.852980613708496,28.30109596252441,0,1,1
105436,4.787111759185791,23.53126716613769,0,1,7
107767,3.671401023864746,57.46757507324219,0,2,2
107821,5.203126430511475,4.519320011138916,0,2,2
106084,49.23755645751953,67.67987823486328,0,1,8
109569,63.42326354980469,39.82826614379883,0,2,2
105870,9.042434692382812,45.85975646972656,0,1,8
109683,16.926780700683597,42.50347137451172,0,2,2
108448,67.77939605712889,31.91439247131348,0,2,5
104561,13.785465240478516,50.71318817138672,0,1,1
105639,3.4915883541107178,28.45953750610352,0,1,7
106062,15.392724990844727,5.7047791481018075,0,1,8
158506,25.174087524414066,61.98797225952149,0,1,3
165506,74.07359313964844,29.445758819580078,0,2,10
136665,73.86416625976562,53.42270278930664,0,0,6
106520,29.0244197845459,16.199577331542972,0,1,11
106414,28.08236694335937,48.372642517089844,0,1,11
107293,10.162748336791992,27.86871719360352,0,2,2
107030,68.22160339355469,35.28146743774414,0,1,8
106752,25.69229507446289,33.849056243896484,0,1,11
105635,2.7908756732940674,8.869203567504883,0,1,7
104576,14.28955078125,43.21454620361328,0,1,1
107155,76.7113037109375,38.19812393188477,0,1,3
106909,13.742091178894045,56.34551620483398,0,1,12
105532,13.778519630432127,12.438437461853027,0,1,7
107117,29.33538818359375,37.75307083129883,0,1,7
106335,4.518564701080322,40.90447235107422,0,1,11
107189,68.04562377929689,30.28133773803711,0,1,8
109564,21.6751766204834,37.951515197753906,1,2,2
105568,1.215612292289734,4.2351579666137695,0,1,7
107569,21.377464294433594,40.07571792602539,1,2,2
109758,51.37847137451172,32.371078491210945,1,2,5
105526,13.077503204345705,10.1857271194458,0,1,7
108899,23.001968383789066,50.41120529174805,0,2,9
105490,3.707274436950684,26.60172271728516,0,1,7
106569,44.7241439819336,26.53131866455078,0,1,11
108073,31.521808624267575,25.42962646484375,1,2,4
106594,9.011992454528807,21.813739776611328,0,1,11
106754,34.22605514526367,16.944515228271484,0,1,11
105293,2.982846736907959,15.154928207397461,0,1,7
106732,4.7057838439941415,7.962006568908691,0,1,11
107328,3.995665073394776,32.60574722290039,0,2,2
105665,1.5901482105255127,4.285210609436035,0,1,7
105074,5.144713878631592,60.75480651855469,0,1,3
107445,60.0870246887207,62.68537139892578,0,2,2
106230,22.78133201599121,13.168132781982422,0,1,8
105988,2.2278177738189697,25.779556274414066,0,1,8
108385,77.37071228027344,48.18336486816406,0,2,5
107795,17.601085662841797,35.53890609741211,0,2,2
106921,4.0267510414123535,36.16291427612305,0,1,12
105114,5.604691505432129,15.139791488647461,0,1,3
105116,5.146942138671875,13.880817413330078,0,1,3
105335,5.2808265686035165,36.46881484985352,0,1,7
107746,6.180420398712157,15.663601875305176,0,2,2
105804,3.1117420196533203,6.7266902923583975,0,1,7
105130,0.8265579342842102,23.55628776550293,0,1,3
107939,42.8333740234375,52.38257598876953,0,2,4
104709,16.980876922607422,7.759840965270996,0,1,1
104511,31.86282539367676,48.74981689453125,1,1,0
105110,1.0751551389694214,5.117660045623778,0,1,3
108912,46.86248779296875,39.6258659362793,0,2,9
106095,10.206543922424316,38.84836196899414,0,1,8
109658,26.94560623168945,45.56389236450195,0,2,2
104536,31.70468139648437,27.38399887084961,0,1,1
106640,5.089980125427246,47.37568664550781,0,1,11
108616,70.75758361816406,52.62053680419922,0,2,9
104776,25.675878524780273,19.266992568969727,0,1,3
106273,4.037578582763672,20.18328094482422,0,1,8
106437,3.0143620967864986,51.059043884277344,0,1,11
107171,15.649361610412598,11.471246719360352,0,1,8
107231,11.11166286468506,3.483567714691162,0,2,2
136834,31.58781242370605,77.51828002929688,0,0,6
107379,9.047369956970217,54.56607437133789,0,2,2
106344,7.703396797180176,13.319465637207033,0,1,11
106608,1.6250126361846924,21.589380264282227,0,1,11
106812,6.1912479400634775,5.283649921417236,0,1,12
106148,2.342221975326538,15.198627471923828,0,1,8
104481,14.979375839233398,68.37281799316406,0,1,0
109456,46.81657791137695,53.8253173828125,0,2,10
108055,38.38238906860352,69.90116119384766,0,2,4
105658,4.450453281402588,33.56525421142578,0,1,7
106777,9.038326263427734,36.934226989746094,0,1,11
107181,71.5443344116211,34.94446182250977,0,1,8
107687,29.90020179748535,42.56246566772461,0,2,2
105777,2.181615829467773,74.34465026855469,0,1,7
107823,18.719106674194336,21.660310745239254,1,2,2
107836,6.02870512008667,24.87882423400879,0,2,2
105234,6.727615833282472,19.876867294311523,0,1,7
136871,67.36411285400389,62.50189971923828,0,0,6
105716,5.57774543762207,40.65877151489258,0,1,7
109654,24.41508674621582,28.720500946044922,1,2,2
104480,18.48568153381348,25.39784049987793,0,1,0
104641,6.453885078430176,46.6596794128418,0,1,1
105102,14.96112823486328,12.69089412689209,0,1,3
158511,29.04074859619141,46.81210327148438,0,1,3
106795,0.6873278617858887,13.002032279968262,0,1,11
106749,31.29803276062012,43.24237823486328,0,1,11
107154,74.30198669433594,79.48722076416016,0,1,3
106201,20.189376831054688,26.755258560180664,0,1,8
106458,4.086989402770996,6.060847759246826,0,1,11
106242,2.999210834503174,32.50262451171875,0,1,8
106001,24.362445831298828,16.544109344482422,0,1,8
105592,11.292598724365234,28.986858367919922,0,1,7
136901,75.3170394897461,58.20423889160156,0,0,6
136490,65.76133728027344,64.19125366210939,0,0,6
106896,12.428812026977539,33.21287155151367,0,1,12
105776,4.873825550079347,3.140802383422852,0,1,7
105000,21.310949325561523,17.419355392456055,0,1,3
108233,84.8514175415039,69.13275146484375,0,2,5
105270,1.6928786039352417,3.920308113098145,0,1,7
104448,47.34624481201172,30.13947296142578,0,1,0
106263,4.106444358825684,24.2171573638916,0,1,8
105303,2.650872230529785,22.783132553100586,0,1,7
109109,32.93093490600586,33.358158111572266,0,2,9
105197,3.8051738739013667,31.53326797485352,0,1,7
105049,24.13294982910156,30.491872787475586,0,1,3
109567,6.972952842712402,69.75831604003906,0,2,2
109759,25.762208938598636,63.47502899169922,0,2,5
105108,4.254980564117432,6.140359401702881,0,1,3
107893,39.82563018798828,61.70601272583008,0,2,4
109773,56.43676376342773,47.04219436645508,0,2,5
229001,14.78231143951416,28.865087509155273,0,1,7
105620,2.1502628326416016,7.350144386291504,0,1,7
109669,39.7010498046875,37.64654541015625,0,2,2
106595,13.310174942016602,15.398637771606445,0,1,11
105213,5.453484535217285,26.7125301361084,0,1,7
105548,11.974538803100586,16.333316802978516,0,1,7
106449,10.648426055908203,6.975539684295653,0,1,11
105664,3.398668050765991,28.439224243164066,0,1,7
107320,8.64031982421875,47.28996658325195,0,2,2
108681,82.31849670410156,78.40532684326172,1,2,9
105329,18.394317626953125,21.16925811767578,0,1,7
106469,2.251830816268921,5.806608200073242,0,1,11
108443,76.73822021484375,30.75060272216797,0,2,5
107297,5.479205131530762,9.466346740722656,0,2,2
104869,45.47289276123047,16.930583953857422,0,1,3
105361,4.56668758392334,60.17717742919922,0,1,7
136652,53.42438888549805,37.09313201904297,0,0,6
109101,37.38636016845703,56.16801834106445,0,2,9
107699,53.5015754699707,59.8775749206543,0,2,2
107942,35.0032958984375,64.65072631835939,0,2,4
107491,7.051679611206055,60.18478775024414,0,2,2
107383,3.4807250499725337,52.28848266601562,0,2,2
136842,52.35427474975586,66.13456726074219,0,0,6
104697,11.002449989318848,27.62539100646973,0,1,1
108849,76.78678894042969,54.17282104492188,0,2,9
109589,35.014373779296875,52.450172424316406,0,2,2
104947,21.288440704345703,49.16036987304688,0,1,3
105885,9.682063102722168,45.69097518920898,0,1,8
106625,1.5680720806121826,31.316221237182614,0,1,11
105281,3.485648393630981,18.284692764282227,0,1,7
136878,11.680051803588867,70.85261535644531,0,0,6
106193,12.21953296661377,38.96983337402344,0,1,8
106887,10.858858108520508,34.361019134521484,0,1,12
106384,3.0220401287078857,10.905957221984863,0,1,11
106964,13.299623489379885,11.75583267211914,0,1,12
104994,7.4070682525634775,19.01865577697754,0,1,3
108662,75.33235168457031,72.4631118774414,0,2,9
136418,25.809368133544922,64.62762451171875,0,0,6
136632,74.8563003540039,63.30809783935547,0,0,6
136663,41.14953994750977,14.888717651367188,0,0,6
107608,24.06093406677246,38.1789436340332,1,2,2
104506,35.107044219970696,48.76043701171875,0,1,0
107402,23.474300384521484,2.521958112716675,0,2,2
107093,10.744699478149414,11.3916654586792,0,1,7
106655,2.322413444519043,2.287930727005005,0,1,11
104756,6.935964584350586,16.367010116577152,0,1,3
159523,25.19377136230469,30.548044204711914,0,1,8
106806,9.816117286682127,71.67823028564453,0,1,12
109684,31.506654739379886,49.6627197265625,1,2,2
106562,6.570576190948486,8.169195175170897,0,1,11
107773,39.93396759033203,26.94210624694824,0,2,2
105187,3.202443599700928,4.834632396697998,0,1,7
105697,20.77519989013672,45.36587524414063,0,1,7
136568,61.71110916137695,62.20900344848633,0,0,6
106056,12.91241455078125,30.382326126098636,0,1,8
107201,35.27430725097656,30.85210418701172,0,2,2
136881,63.256324768066406,45.64555740356445,0,0,6
106165,3.796891212463379,20.11761283874512,0,1,8
104769,42.57726287841797,67.32611846923828,0,1,3
109470,53.9903335571289,43.94916915893555,0,2,10
104676,37.99679183959961,22.988370895385746,0,1,1
105648,1.196092963218689,29.547176361083984,0,1,7
104803,3.3247833251953125,19.964216232299805,0,1,3
106470,6.968729972839356,19.396778106689453,0,1,11
159509,2.362833023071289,38.54470443725586,0,1,8
106886,4.819920063018799,4.848189830780028,0,1,12
105101,23.82356071472168,3.451523303985596,0,1,3
106417,10.52331256866455,22.943286895751953,0,1,11
106125,2.305782556533813,35.43878173828125,1,1,8
105703,7.284355163574219,25.47389030456543,0,1,7
107338,39.87028503417969,43.80082321166992,0,2,2
106167,21.27025032043457,12.479153633117676,0,1,8
163501,16.575750350952152,22.96673583984375,0,2,2
108080,26.950836181640625,32.855300903320305,0,2,4
107264,24.768329620361328,40.65822982788086,0,2,2
104883,11.582967758178713,3.1270086765289307,0,1,3
108096,37.96215438842773,50.23359680175781,0,2,4
107324,8.277708053588867,26.67243194580078,0,2,2
159009,15.944686889648438,28.513532638549805,0,1,7
