school_id,landsat_prob_fail,static_prob_fail,intervention,h50_fail_pred,h140_fail_pred,h230_fail_pred,h330_fail_pred,region,province
104821,2.9171264171600337,14.121169090270994,0,31.499868392944336,26.189903259277344,36.87916564941406,56.65505981445313,1,3
136421,18.275352478027344,63.48860168457031,0,48.95339965820313,47.99479675292969,64.20287322998047,54.586280822753906,0,6
105647,0.8435202836990356,3.2528862953186035,0,-1.0,-1.0,-1.0,-1.0,1,7
104899,18.18734741210937,17.92205047607422,0,-1.0,-1.0,-1.0,-1.0,1,3
104990,12.48719882965088,1.4598017930984497,0,-1.0,-1.0,-1.0,-1.0,1,3
108339,81.64068603515625,10.707110404968262,0,34.32580947875977,29.13207054138184,46.739013671875,29.95422172546387,2,5
109004,63.09801483154297,51.34115219116211,0,23.475574493408203,30.22619438171387,25.637340545654297,58.18195343017578,2,9
104841,4.40385627746582,0.8688453435897827,0,29.10407447814941,42.13963317871094,23.895854949951172,20.384984970092773,1,3
107583,13.076045036315918,38.68721008300781,0,-1.0,-1.0,-1.0,-1.0,2,2
109811,57.24900817871094,52.01980590820313,0,-1.0,-1.0,-1.0,-1.0,2,5
107269,28.781774520874023,44.21751022338867,0,-1.0,-1.0,-1.0,-1.0,2,2
106173,6.762952327728272,12.58891487121582,0,-1.0,-1.0,-1.0,-1.0,1,8
105193,11.69236946105957,5.417245864868164,0,20.84249496459961,30.551254272460927,24.674657821655273,46.35308837890625,1,7
106875,14.910052299499512,20.183534622192386,0,41.52835464477539,47.06858825683594,34.971996307373054,39.61808395385742,1,12
106170,44.38151550292969,11.309322357177734,0,-1.0,-1.0,-1.0,-1.0,1,8
108873,66.16348266601561,46.675865173339844,0,-1.0,-1.0,-1.0,-1.0,2,9
106487,9.797491073608398,19.81354141235352,0,-1.0,-1.0,-1.0,-1.0,1,11
104634,20.080978393554688,22.848255157470703,0,37.26342010498047,33.94220352172852,30.905237197875977,21.1186466217041,1,1
107012,47.763221740722656,24.86857604980469,0,-1.0,-1.0,-1.0,-1.0,1,12
106974,4.489007949829102,7.727104187011719,0,30.37578773498535,41.928165435791016,29.24629211425781,20.88148498535156,1,12
107547,19.21379852294922,4.0934410095214835,0,26.05801773071289,18.02611351013184,13.470369338989258,36.393062591552734,2,2
106780,3.616459369659424,0.7734078168869019,0,-1.0,-1.0,-1.0,-1.0,1,11
104995,6.863563537597656,38.77833938598633,0,31.559913635253906,44.65071868896485,43.0419807434082,33.47025680541992,1,3
104468,47.32616806030274,83.82456970214844,0,-1.0,-1.0,-1.0,-1.0,1,0
105037,27.439943313598636,16.461750030517578,0,-1.0,-1.0,-1.0,-1.0,1,3
106119,3.70873498916626,7.1423821449279785,0,43.273338317871094,27.19106101989746,44.332969665527344,54.66590118408203,1,8
106767,23.20046424865723,47.95915603637695,0,-1.0,-1.0,-1.0,-1.0,1,11
109808,56.37031173706055,58.09922790527344,0,-1.0,-1.0,-1.0,-1.0,2,5
105642,5.175674915313722,4.759758949279785,0,28.13092803955078,20.020261764526367,32.989803314208984,30.51360321044922,1,7
159004,24.6134033203125,44.47841262817383,0,-1.0,-1.0,-1.0,-1.0,1,7
106837,4.0023860931396475,21.87306022644043,0,39.55965042114258,51.5731201171875,19.731544494628906,38.784610748291016,1,12
107766,4.988744258880615,38.994876861572266,0,-1.0,-1.0,-1.0,-1.0,2,2
109690,43.58254623413086,26.01244735717773,0,37.73590469360352,26.57095146179199,15.382975578308105,29.80139923095703,2,2
109508,60.91609573364258,67.69038391113281,0,32.445987701416016,53.34405136108398,71.71818542480469,41.07098007202149,2,10
136479,31.72092437744141,50.53111267089844,0,30.81618309020996,44.1836051940918,41.42547607421875,49.14950942993164,0,6
105076,11.262285232543945,12.397603988647461,0,-1.0,-1.0,-1.0,-1.0,1,3
109075,81.41275024414062,59.38300323486328,0,-1.0,-1.0,-1.0,-1.0,2,9
104417,27.89922332763672,31.416542053222656,0,-1.0,-1.0,-1.0,-1.0,1,0
106090,10.249333381652832,5.011502742767334,0,36.29376602172852,39.43555068969727,36.6986198425293,18.16448783874512,1,8
107742,22.222856521606445,37.96147537231445,0,31.84014892578125,30.145692825317386,31.33412933349609,33.23847198486328,2,2
107354,35.511417388916016,41.002098083496094,0,-1.0,-1.0,-1.0,-1.0,2,2
136851,48.83215713500977,59.15431213378906,0,48.38315200805664,35.19621658325195,25.62001609802246,40.47541046142578,0,6
106315,9.27256965637207,31.969505310058594,0,31.24721336364746,46.46797561645508,28.644695281982425,31.27797508239746,1,11
104610,20.9316520690918,52.35724639892578,0,-1.0,-1.0,-1.0,-1.0,1,1
105461,15.246508598327635,2.0900926589965816,0,-1.0,-1.0,-1.0,-1.0,1,7
107360,27.42723846435547,55.37580871582031,0,-1.0,-1.0,-1.0,-1.0,2,2
105279,2.896108388900757,24.28132057189941,0,22.52313995361328,40.05887985229492,22.353347778320312,30.436969757080078,1,7
106104,16.577522277832028,11.347158432006836,0,-1.0,-1.0,-1.0,-1.0,1,8
106266,4.635708808898926,34.414852142333984,0,45.60375213623047,26.91923904418945,39.41556167602539,27.07794570922852,1,8
104767,40.66421508789063,31.17862319946289,0,20.339468002319336,37.54425811767578,40.59646606445313,29.73474884033203,1,3
106630,14.386348724365234,45.23860931396485,0,-1.0,-1.0,-1.0,-1.0,1,11
106804,21.989791870117188,42.068626403808594,0,-1.0,-1.0,-1.0,-1.0,1,12
105849,1.6729450225830078,16.910223007202152,0,21.27185821533203,31.042760848999023,19.68456077575684,16.901437759399414,1,7
107783,15.944059371948242,62.95260620117188,0,30.14940071105957,45.65188598632813,24.40705490112305,43.538761138916016,2,2
136896,53.75167846679688,59.20143127441406,0,52.70487594604492,48.849327087402344,52.0651741027832,75.225341796875,0,6
106842,13.192361831665039,9.273133277893066,0,-1.0,-1.0,-1.0,-1.0,1,12
106824,2.5879924297332764,6.771098136901856,0,27.56393051147461,20.71898460388184,26.19062042236328,25.964120864868164,1,12
107490,14.421083450317385,36.78429412841797,0,40.92918395996094,22.319503784179688,28.29990005493164,36.40431594848633,2,2
107692,10.90360164642334,21.201631546020508,0,37.47480773925781,21.06696128845215,37.94708633422852,33.86365127563477,2,2
104724,24.07899475097656,32.829044342041016,0,24.32844543457031,38.39374923706055,39.99281311035156,45.20469665527344,1,3
108910,57.197731018066406,38.7044677734375,0,43.22146606445313,23.22682762145996,43.41442489624024,36.66096115112305,2,9
105311,15.647315979003904,7.902264595031737,0,32.8077392578125,22.012725830078125,37.911075592041016,35.35491943359375,1,7
105973,1.4301184415817259,14.694157600402832,0,24.63577461242676,35.33740234375,52.63033676147461,36.30405807495117,1,8
109858,73.65151977539062,55.73453140258789,0,34.995105743408196,25.62104415893555,29.81385612487793,48.94287872314453,2,5
104987,31.756237030029297,3.0523715019226074,0,-1.0,-1.0,-1.0,-1.0,1,3
105435,3.0356333255767822,7.711001396179199,0,-1.0,-1.0,-1.0,-1.0,1,7
104510,26.66433143615723,47.19702911376953,0,-1.0,-1.0,-1.0,-1.0,1,0
106282,1.4152859449386597,14.039525032043455,0,28.470447540283203,18.953521728515625,28.182086944580078,23.24142837524414,1,8
106560,4.00992488861084,52.54155349731445,0,43.06254959106445,27.17813873291016,37.4686279296875,24.74910545349121,1,11
158505,20.112770080566406,45.37654113769531,0,-1.0,-1.0,-1.0,-1.0,1,3
106583,1.387848734855652,18.817623138427734,0,24.65255355834961,23.191150665283203,19.114253997802734,41.20636749267578,1,11
106429,2.0763943195343018,1.876184701919556,0,-1.0,-1.0,-1.0,-1.0,1,11
106986,11.421272277832033,41.31414031982422,0,50.237709045410156,36.03059005737305,39.38882446289063,50.32305145263672,1,12
105407,3.4562084674835205,3.402529001235962,0,36.746070861816406,13.43226718902588,26.704803466796875,29.729869842529297,1,7
104460,25.827186584472656,51.53314590454102,0,-1.0,-1.0,-1.0,-1.0,1,0
159007,9.278261184692383,33.341262817382805,0,-1.0,-1.0,-1.0,-1.0,1,7
107078,14.112086296081545,54.78355407714844,0,62.87985610961914,34.58655166625977,24.74965667724609,41.46580505371094,1,7
109770,69.40078735351561,21.983762741088867,0,-1.0,-1.0,-1.0,-1.0,2,5
105965,1.9507756233215328,3.48550033569336,0,20.402040481567386,39.94168090820313,40.59266662597656,12.8569974899292,1,8
106155,2.9036531448364262,49.78143310546875,0,-1.0,-1.0,-1.0,-1.0,1,8
106259,3.367275714874268,4.63314962387085,0,-1.0,-1.0,-1.0,-1.0,1,8
108366,33.212657928466804,44.911705017089844,0,-1.0,-1.0,-1.0,-1.0,2,5
107455,58.07329940795898,30.42299652099609,0,38.51565170288086,29.033794403076172,29.64621162414551,28.11483955383301,2,2
105075,11.808378219604492,19.332469940185547,0,-1.0,-1.0,-1.0,-1.0,1,3
105328,25.078800201416016,43.531009674072266,0,19.46047782897949,24.41578865051269,20.507568359375,26.566219329833984,1,7
106243,5.147614479064941,13.50447940826416,0,-1.0,-1.0,-1.0,-1.0,1,8
109033,73.39366912841797,50.80842208862305,0,-1.0,-1.0,-1.0,-1.0,2,9
106327,8.81950855255127,14.888294219970705,0,26.88122367858887,34.735557556152344,69.57881164550781,20.249828338623047,1,11
105874,6.249276161193848,9.686918258666992,0,36.59698486328125,51.91125869750977,29.328182220458984,30.45611953735352,1,8
105243,5.213033199310303,21.31528854370117,0,-1.0,-1.0,-1.0,-1.0,1,7
109005,90.72371673583984,37.15764236450195,0,-1.0,-1.0,-1.0,-1.0,2,9
106081,28.06483268737793,24.12424087524414,0,26.348989486694336,16.30038070678711,25.69938850402832,49.86431503295898,1,8
104845,11.884020805358887,2.488456010818481,0,28.98453712463379,33.479576110839844,37.3782844543457,30.65339088439941,1,3
105395,9.813328742980957,3.478132486343384,0,-1.0,-1.0,-1.0,-1.0,1,7
109409,96.66002655029295,68.7451171875,0,57.62246322631836,48.78223037719727,50.4470100402832,49.72607040405274,2,10
106421,2.6079998016357417,17.866613388061523,0,41.82308578491211,59.91368103027344,34.85576629638672,31.53565788269043,1,11
106855,20.742815017700195,28.475696563720703,0,-1.0,-1.0,-1.0,-1.0,1,12
106822,7.889445304870605,17.697694778442386,0,33.372982025146484,46.30635070800781,45.76197814941406,39.38893508911133,1,12
105010,6.848180294036865,23.571292877197266,0,27.228450775146484,34.98822021484375,37.24988555908203,42.79941177368164,1,3
105750,9.492317199707033,35.39783096313477,0,-1.0,-1.0,-1.0,-1.0,1,7
106443,1.6870439052581787,7.9879021644592285,0,28.95363807678223,22.071657180786133,18.107982635498047,17.628448486328125,1,11
106671,17.743541717529297,7.045444011688232,0,17.871463775634766,26.086811065673828,19.50331687927246,40.50851821899414,1,11
107732,10.430459976196287,14.142264366149902,0,40.64248275756836,43.86754989624024,46.52853012084961,40.43491744995117,2,2
108320,66.62738037109375,52.02007293701172,0,-1.0,-1.0,-1.0,-1.0,2,5
104902,68.29830169677734,56.9681282043457,0,-1.0,-1.0,-1.0,-1.0,1,3
105633,2.452768325805664,1.211641788482666,0,-1.0,-1.0,-1.0,-1.0,1,7
136771,61.51393127441406,35.46742630004883,0,65.76226043701172,75.80330657958984,55.0447998046875,38.259220123291016,0,6
106420,7.640531063079834,3.070793628692627,0,20.01241874694824,32.41741943359375,32.16129684448242,18.35698699951172,1,11
105256,0.120286762714386,27.88537979125977,0,-1.0,-1.0,-1.0,-1.0,1,7
107561,15.90458869934082,8.067716598510742,0,19.607585906982425,39.2256965637207,16.547847747802734,29.2016716003418,2,2
104867,7.111284255981445,32.39583206176758,0,42.186824798583984,58.52572250366211,30.09560394287109,18.481895446777344,1,3
109756,46.420860290527344,29.31511688232422,0,-1.0,-1.0,-1.0,-1.0,2,5
105708,18.54815101623535,8.255534172058105,0,-1.0,-1.0,-1.0,-1.0,1,7
105194,0.6380160450935364,28.24972343444824,0,36.21300506591797,27.63200187683105,31.847583770751953,47.18567276000977,1,7
104545,2.4629738330841064,30.264163970947266,0,-1.0,-1.0,-1.0,-1.0,1,1
136661,60.13078689575195,45.1103401184082,0,53.54512405395508,64.24414825439453,65.8857421875,56.27423477172852,0,6
107568,55.72249221801758,13.22640609741211,0,30.41594886779785,24.752857208251953,31.134092330932607,19.085405349731445,2,2
106771,47.48474502563477,9.58708381652832,0,19.43044662475586,48.02519989013672,27.70401763916016,38.15914535522461,1,11
107277,48.51322937011719,46.4531135559082,0,-1.0,-1.0,-1.0,-1.0,2,2
106275,9.127367973327637,6.620195388793945,0,54.7313232421875,22.612876892089844,41.78001022338867,41.242977142333984,1,8
106995,42.9370231628418,11.188236236572266,0,18.929109573364254,22.18947029113769,23.95175170898437,32.577842712402344,1,12
159014,8.662147521972656,21.711570739746094,0,-1.0,-1.0,-1.0,-1.0,1,7
107505,3.12283706665039,53.20539474487305,0,-1.0,-1.0,-1.0,-1.0,2,2
164505,62.0687370300293,47.43437957763672,0,-1.0,-1.0,-1.0,-1.0,2,5
108349,61.98652267456055,47.99104690551758,0,58.7712516784668,65.84900665283203,69.78776550292969,44.03858947753906,2,5
105496,1.2254647016525269,2.9078447818756104,0,21.16800117492676,28.812725067138672,39.1219596862793,22.283153533935547,1,7
105126,0.7418144941329956,4.105078220367432,0,20.14152336120605,47.08673095703125,30.11287498474121,40.18489837646485,1,3
107267,53.29926681518555,61.7819709777832,0,37.87096786499024,30.505878448486328,26.64645576477051,28.46151351928711,2,2
107581,31.862628936767575,39.36803817749024,0,26.99099159240723,33.295120239257805,36.47492980957031,40.4522590637207,2,2
104477,40.22451400756836,17.916051864624023,0,10.971914291381836,20.82305335998535,32.49274063110352,35.70866012573242,1,0
105888,14.071210861206055,40.44771957397461,0,-1.0,-1.0,-1.0,-1.0,1,8
105014,8.008022308349611,11.680153846740724,0,38.924293518066406,50.45632553100586,41.43922424316406,28.64421844482422,1,3
109305,65.024658203125,40.70451736450195,0,-1.0,-1.0,-1.0,-1.0,2,9
106596,0.6730304360389711,55.34225082397461,0,17.615386962890625,21.1096248626709,26.24279594421387,14.559267044067385,1,11
105521,34.40207290649414,37.58626556396485,0,49.58155059814453,16.53071403503418,20.05413246154785,40.37708282470703,1,7
107714,39.30712890625,48.42541122436523,0,-1.0,-1.0,-1.0,-1.0,2,2
107900,44.81999588012695,34.95969390869141,0,25.491931915283203,34.94915771484375,46.34066390991211,25.20268821716309,2,4
105707,1.6088316440582275,4.726487159729004,0,-1.0,-1.0,-1.0,-1.0,1,7
109055,78.59796905517578,51.36445236206055,0,34.95172119140625,18.93828773498535,20.955469131469727,18.256193161010746,2,9
105211,1.1874345541000366,5.502291202545166,0,14.22726345062256,49.85337829589844,19.57343101501465,31.9299259185791,1,7
106586,2.130939722061157,9.652318954467773,0,19.1076717376709,38.58828353881836,30.973407745361328,28.20899200439453,1,11
109299,59.66485595703125,54.24535369873047,0,47.7545394897461,37.86472702026367,34.88802719116211,26.733720779418945,2,9
104569,16.729337692260742,10.827815055847168,0,32.75436019897461,44.656700134277344,42.28797149658203,49.14337539672852,1,1
105753,3.704177141189575,22.6884880065918,0,-1.0,-1.0,-1.0,-1.0,1,7
105905,4.645543098449707,7.943992137908935,0,23.586854934692386,51.57807922363281,30.733531951904297,43.21100997924805,1,8
106112,8.425166130065918,49.02564239501953,0,38.94630813598633,49.28197479248047,50.67216873168945,50.428466796875,1,8
159503,5.836801052093506,23.39846420288086,0,-1.0,-1.0,-1.0,-1.0,1,8
106776,2.679404735565185,23.03732872009277,0,29.47834396362305,21.11436653137207,12.978766441345215,35.29656982421875,1,11
106528,1.5460975170135498,16.824533462524414,0,42.093017578125,33.66058349609375,34.012340545654304,31.389019012451172,1,11
104423,55.56449890136719,67.88880920410156,0,-1.0,-1.0,-1.0,-1.0,1,0
108038,12.780444145202635,9.582082748413086,0,37.01448440551758,30.65525245666504,38.57307434082031,37.03548431396485,2,4
106684,0.8366351127624512,4.593215465545653,0,39.17393493652344,22.29802894592285,39.27191925048828,19.897777557373047,1,11
105251,6.447802543640138,6.0726685523986825,0,34.91641616821289,35.004364013671875,26.043903350830078,17.132490158081055,1,7
105350,1.0415703058242798,14.154650688171387,0,-1.0,-1.0,-1.0,-1.0,1,7
108298,49.01378631591797,28.98745536804199,0,32.17046356201172,66.673583984375,27.534141540527344,14.05672550201416,2,5
104977,7.944403648376465,11.80695629119873,0,-1.0,-1.0,-1.0,-1.0,1,3
106718,1.3194555044174194,38.073490142822266,0,31.51784324645996,26.57399177551269,35.14866256713867,47.06983184814453,1,11
106702,23.517208099365234,18.173303604125977,0,28.75567626953125,24.70185852050781,52.97771835327149,15.318626403808596,1,11
105204,5.471285343170166,8.840508460998535,0,16.531158447265625,20.37430000305176,34.48012924194336,18.474016189575195,1,7
104717,1.7132177352905271,3.102870225906372,0,-1.0,-1.0,-1.0,-1.0,1,3
105012,13.750818252563475,20.59391212463379,0,47.85949325561523,40.46169662475586,30.60779571533203,31.54369354248047,1,3
105215,7.059232711791992,8.452736854553223,0,-1.0,-1.0,-1.0,-1.0,1,7
105237,6.631819248199463,28.904428482055664,0,35.531227111816406,24.816242218017567,38.04106521606445,29.47538185119629,1,7
104708,14.626913070678713,39.242958068847656,0,41.513858795166016,55.08547592163086,34.190372467041016,53.41217041015625,1,1
105131,9.077834129333496,16.46500015258789,0,46.2628402709961,38.9109001159668,32.131065368652344,34.84384155273437,1,3
107298,9.143054962158203,25.616268157958984,0,-1.0,-1.0,-1.0,-1.0,2,2
105726,13.559216499328613,1.1882790327072144,0,17.089826583862305,35.73837280273437,24.77883529663086,19.254728317260746,1,7
160513,3.7767298221588135,22.125503540039066,0,-1.0,-1.0,-1.0,-1.0,1,12
107716,28.271209716796875,34.441131591796875,0,50.95603561401367,36.05530548095703,58.36787414550781,40.334381103515625,2,2
105728,5.744223117828369,11.30434513092041,0,23.98864936828613,34.97552490234375,34.73460006713867,22.76101493835449,1,7
105499,2.417834758758545,2.792584180831909,0,18.808988571166992,28.29824447631836,22.82391929626465,27.118518829345703,1,7
107411,38.490909576416016,24.49082946777344,0,24.10466766357422,20.821611404418945,32.07736587524414,34.57003402709961,2,2
107248,3.6706268787384033,0.6432589888572693,0,29.079872131347656,30.070526123046875,42.76808166503906,25.498693466186523,2,2
107230,24.23996162414551,9.832616806030273,0,30.7805290222168,30.1486873626709,46.84701538085938,28.556684494018555,2,2
136616,67.22133636474611,57.5556526184082,0,62.186561584472656,59.72705078125,65.70018768310547,66.36740875244139,0,6
108362,49.36661148071289,62.6961784362793,0,40.78657150268555,47.93845748901367,43.42826461791992,34.87582397460937,2,5
109504,63.794410705566406,38.05706405639648,0,41.858585357666016,58.30018997192383,55.36454772949219,37.69278335571289,2,10
105672,3.606578826904297,50.45520782470703,0,40.14837646484375,30.471982955932607,24.086181640625,26.94498062133789,1,7
108053,12.373242378234865,43.47573852539063,0,33.699012756347656,40.254390716552734,37.446067810058594,46.72557830810547,2,4
107220,42.26328659057617,38.11893081665039,0,-1.0,-1.0,-1.0,-1.0,2,2
107409,8.588042259216309,33.511035919189446,0,37.27166366577149,34.349937438964844,37.37873458862305,48.935829162597656,2,2
108813,77.12937927246094,80.87504577636719,0,-1.0,-1.0,-1.0,-1.0,2,9
105843,1.957235097885132,52.67784118652344,0,14.62069606781006,31.01699447631836,18.02740478515625,27.3033504486084,1,7
105152,32.76000213623047,61.497337341308594,0,-1.0,-1.0,-1.0,-1.0,1,3
107136,61.62852096557617,75.13124084472656,0,33.67868804931641,53.91262817382813,46.6910400390625,38.02988052368164,1,12
105628,0.9790276885032654,18.76439094543457,0,-1.0,-1.0,-1.0,-1.0,1,7
106987,17.58995246887207,26.770442962646484,0,23.721153259277344,32.98552703857422,30.21500396728516,19.91455078125,1,12
136494,50.46324920654297,57.97822952270508,0,47.1924934387207,62.02917861938477,46.37652587890625,50.109153747558594,0,6
106980,8.367921829223633,25.31023979187012,0,21.88946533203125,24.61994743347168,37.94506072998047,25.062152862548828,1,12
104435,74.15950012207031,43.94856262207031,0,-1.0,-1.0,-1.0,-1.0,1,0
105897,3.27124547958374,44.28631210327149,0,33.967636108398445,29.73326110839844,20.412134170532227,44.77696990966797,1,8
104865,17.399307250976562,56.55978393554688,0,49.13473129272461,41.558326721191406,45.34809494018555,39.48773956298828,1,3
107015,10.681527137756348,36.58180236816406,0,-1.0,-1.0,-1.0,-1.0,1,12
105389,5.116802215576172,7.5075416564941415,0,27.64124298095703,23.743816375732425,20.064603805541992,32.71816253662109,1,7
107428,32.15313720703125,43.5805892944336,0,-1.0,-1.0,-1.0,-1.0,2,2
104578,6.1686954498291025,45.8172721862793,0,-1.0,-1.0,-1.0,-1.0,1,1
105767,4.5782437324523935,2.5147528648376465,0,-1.0,-1.0,-1.0,-1.0,1,7
105106,6.601480960845947,33.011962890625,0,40.43353271484375,26.00505065917969,31.899776458740234,34.495128631591804,1,3
105680,3.284920454025269,1.4526313543319702,0,-1.0,-1.0,-1.0,-1.0,1,7
107262,41.315521240234375,47.28921508789063,0,-1.0,-1.0,-1.0,-1.0,2,2
157512,19.223222732543945,22.77423667907715,0,-1.0,-1.0,-1.0,-1.0,1,0
106991,48.70207214355469,18.245925903320312,0,34.15038681030273,22.79168510437012,30.99491882324219,26.10219383239746,1,12
136619,57.029991149902344,42.79636764526367,0,34.125656127929695,55.22908401489258,54.3689079284668,42.938777923583984,0,6
107741,9.91171932220459,49.98977661132813,0,30.24964904785156,27.89789962768555,52.64297103881836,43.49419021606445,2,2
107565,56.73815536499024,12.195133209228516,0,-1.0,-1.0,-1.0,-1.0,2,2
107126,48.65606307983398,43.97029113769531,0,-1.0,-1.0,-1.0,-1.0,1,12
107702,23.3750057220459,51.10326385498047,0,20.821287155151367,38.08189392089844,36.31734848022461,37.50920104980469,2,2
105675,5.005655288696289,29.048439025878906,0,-1.0,-1.0,-1.0,-1.0,1,7
104495,26.92491340637207,48.7903938293457,0,23.160314559936523,13.131321907043455,24.1130485534668,38.643157958984375,1,0
107450,24.257627487182614,46.191139221191406,0,-1.0,-1.0,-1.0,-1.0,2,2
106906,20.137226104736328,6.135715961456299,0,-1.0,-1.0,-1.0,-1.0,1,12
104532,50.53509521484375,23.979190826416016,0,-1.0,-1.0,-1.0,-1.0,1,1
107786,57.21278762817383,24.911561965942386,0,-1.0,-1.0,-1.0,-1.0,2,2
105589,12.787264823913574,31.48093605041504,0,-1.0,-1.0,-1.0,-1.0,1,7
104422,56.88540267944336,17.213788986206055,0,-1.0,-1.0,-1.0,-1.0,1,0
104878,58.16325378417969,27.990692138671875,0,38.228763580322266,50.99940490722656,30.91520118713379,33.10867691040039,1,3
104586,1.3309534788131714,23.30620765686035,0,-1.0,-1.0,-1.0,-1.0,1,1
136482,50.47799301147461,49.96722793579102,0,-1.0,-1.0,-1.0,-1.0,0,6
107540,62.5955696105957,29.10667610168457,0,-1.0,-1.0,-1.0,-1.0,2,2
105757,5.2923665046691895,38.56149291992188,0,-1.0,-1.0,-1.0,-1.0,1,7
108121,55.17748641967773,32.80664825439453,0,30.01316261291504,32.570709228515625,24.93927955627441,34.23749542236328,2,4
136640,62.793212890625,75.32682800292969,0,67.87061309814453,51.0622444152832,47.9517707824707,37.60823822021485,0,6
105023,17.485363006591793,13.609867095947266,0,22.444406509399414,45.756874084472656,52.583457946777344,39.60493087768555,1,3
107896,66.67823028564453,63.8570785522461,0,41.08830261230469,26.52771759033203,40.919517517089844,34.055099487304695,2,4
104748,8.003779411315918,39.667152404785156,0,-1.0,-1.0,-1.0,-1.0,1,3
106709,9.84072208404541,15.188982963562012,0,25.556474685668945,23.60088157653809,25.34272766113281,11.495101928710938,1,11
106353,0.41824546456336975,39.83972549438477,0,17.26431655883789,40.24954605102539,25.65860366821289,37.76367568969727,1,11
107086,2.527975082397461,15.66468906402588,0,20.08320617675781,25.52720069885254,28.853914260864247,22.78679084777832,1,7
105814,5.444414615631104,6.396913528442383,0,32.02872085571289,37.57676696777344,37.56385803222656,29.40798759460449,1,7
106612,7.558105945587157,25.083065032958984,0,-1.0,-1.0,-1.0,-1.0,1,11
105048,6.93065071105957,30.830774307250977,0,-1.0,-1.0,-1.0,-1.0,1,3
104900,31.956790924072266,28.76974678039551,0,-1.0,-1.0,-1.0,-1.0,1,3
159519,16.550926208496097,6.3221797943115225,0,25.10472297668457,19.099140167236328,32.77510452270508,32.850475311279304,1,8
108009,27.279767990112305,42.2429084777832,0,-1.0,-1.0,-1.0,-1.0,2,4
106472,1.298640251159668,17.447574615478516,0,30.10834503173828,21.412866592407227,28.940853118896484,29.888412475585927,1,11
106829,0.6130303740501404,28.373462677001953,0,-1.0,-1.0,-1.0,-1.0,1,12
104829,10.78658962249756,10.700257301330566,0,-1.0,-1.0,-1.0,-1.0,1,3
105523,3.8075134754180913,10.688193321228027,0,38.83674621582031,50.50366592407226,31.153240203857425,29.6208610534668,1,7
106544,3.6844558715820312,2.6135802268981934,0,25.27585601806641,20.37523460388184,8.643904685974121,15.643731117248535,1,11
107806,10.071682929992676,6.226608753204347,0,-1.0,-1.0,-1.0,-1.0,2,2
107368,6.469508171081543,13.823535919189453,0,-1.0,-1.0,-1.0,-1.0,2,2
104488,22.574541091918945,25.08778953552246,0,-1.0,-1.0,-1.0,-1.0,1,0
105127,25.48176574707031,37.69279479980469,0,-1.0,-1.0,-1.0,-1.0,1,3
159544,34.73929214477539,28.31935310363769,0,50.80038452148438,31.78333282470703,43.63373565673828,25.219928741455078,1,8
109207,41.16427230834961,33.550445556640625,0,-1.0,-1.0,-1.0,-1.0,2,9
136883,61.72481155395508,57.26266479492188,0,-1.0,-1.0,-1.0,-1.0,0,6
104871,7.886715412139893,7.62864351272583,0,16.476142883300778,36.38771057128906,43.66044998168945,37.952598571777344,1,3
106877,17.475044250488278,63.73226547241211,0,-1.0,-1.0,-1.0,-1.0,1,12
109249,86.5843734741211,42.74700927734375,0,35.44361877441406,29.95625114440918,44.80699157714844,39.38449096679688,2,9
106823,2.7547740936279297,10.133537292480467,0,60.59632110595703,19.33107185363769,41.191707611083984,32.78058624267578,1,12
106873,6.146994113922119,31.316909790039066,0,-1.0,-1.0,-1.0,-1.0,1,12
109557,25.11635971069336,66.99223327636719,0,38.84611892700195,22.843584060668945,20.220897674560547,38.4232292175293,2,2
106707,16.464956283569336,1.3581351041793823,0,44.417816162109375,24.583349227905273,14.428915023803713,20.162687301635746,1,11
104502,15.757902145385742,26.30809211730957,0,-1.0,-1.0,-1.0,-1.0,1,0
105219,1.2609539031982422,51.5157585144043,0,-1.0,-1.0,-1.0,-1.0,1,7
107905,57.37978744506836,52.839637756347656,0,-1.0,-1.0,-1.0,-1.0,2,4
106196,9.285232543945312,8.169407844543457,0,38.99306869506836,55.15429306030274,30.848133087158203,48.91371536254883,1,8
105550,0.21240703761577606,25.80181884765625,0,-1.0,-1.0,-1.0,-1.0,1,7
107522,10.23447036743164,27.278284072875977,0,21.936355590820312,18.940725326538086,25.50758934020996,43.18062210083008,2,2
105710,0.3850371241569519,23.763996124267575,0,20.653156280517575,15.578932762145994,31.41324615478516,23.529258728027344,1,7
107458,14.482847213745115,40.00474548339844,0,36.315635681152344,37.81947708129883,27.24020195007324,24.751117706298828,2,2
107763,7.042649269104004,5.708749294281006,0,43.31936264038086,21.460325241088867,34.165393829345696,26.457115173339844,2,2
106590,13.04644775390625,9.005498886108398,0,30.29524040222168,30.80059051513672,22.488014221191406,23.928810119628906,1,11
104606,13.55712890625,21.558273315429688,0,19.83592987060547,29.190000534057607,20.541358947753906,41.583740234375,1,1
104637,4.622792720794678,40.109676361083984,0,45.37040710449219,27.37686538696289,34.56521987915039,38.9653434753418,1,1
104759,3.4013006687164307,12.277277946472168,0,30.80912208557129,50.48309707641602,40.97027206420898,44.898685455322266,1,3
106530,4.231736183166504,2.1164391040801998,0,28.464418411254893,24.19394111633301,35.00369644165039,41.91278076171875,1,11
105735,0.7861056327819824,27.67893028259277,0,27.61683464050293,49.449073791503906,52.60708999633789,27.06484794616699,1,7
